neo_reference_id,name,absolute_magnitude_h,kilometer_est_diameter_min,kilometer_est_diameter_max,potentially_hazardous,perihelion_distance,aphelion_distance,orbital_period,semi_major_axis,min_orbit_intersection
3618404,(2012 WR3),25.5,0.0211132445,0.0472106499,False,1.006899193166811,3.831412259188674,1374.339932524789,2.419155726177743,.0275868
3618644,(2012 WC25),22.6,0.0802703167,0.1794898848,False,1.218452018919455,3.981817934352329,1531.412779613299,2.600134976635892,.232736
3619156,(2012 WE33),24.1,0.040230458,0.0899580388,False,1.023972933015547,1.54987568953847,533.2464030922154,1.286924311277009,.0720425
3619159,(2012 XC),25.4,0.022108281,0.0494356193,False,.8063517818741595,2.919853076753823,928.8669810496679,1.863102429313991,.00608631
3619274,(2012 XH),26.2,0.0152951935,0.0342010925,False,.9778615586605638,2.334773221648224,778.5988705199782,1.656317390154394,.00249553
3619323,(2012 XQ2),26.2,0.0152951935,0.0342010925,False,1.014703603310686,1.945267562618882,657.6345992396965,1.479985582964784,.0413179
3619324,(2012 XR2),23.2,0.0608912622,0.1361570015,False,1.071158038464505,2.572848488826645,898.3015575860808,1.822003263645575,.121376
3619343,(2012 XZ6),19.8,0.2914439045,0.6516883822,False,1.012080010409233,2.868684810269372,987.2551785802494,1.940382410339303,.10583
3619457,(2012 XG16),21.5,0.1332155667,0.2978790628,False,1.144430422971734,2.427942230650526,871.9439480141878,1.78618632681113,.159944
3619462,(2012 XM16),25.9,0.0175612318,0.0392681082,False,.8655521726292308,3.858250094084485,1325.839637799405,2.361901133356858,.00335024
3619633,(2012 XE54),25.4,0.022108281,0.0494356193,False,.8424035950498616,2.979351954382093,964.823317252877,1.910877774715977,.00128601
3619727,(2012 XG55),23.4,0.0555334912,0.1241766613,False,1.14738187795772,2.261655868224119,812.8326652848466,1.70451887309092,.1682
3619729,(2012 XK55),23.9,0.04411182,0.0986370281,False,1.149667274280177,4.083645808985993,1546.032108298313,2.616656541633085,.164167
3619730,(2012 XL55),27.0,0.0105816886,0.023661375,False,.6094321414019511,2.842703548463572,828.2953438759286,1.726067844932762,.000930692
3619733,(2012 XO55),25.0,0.02658,0.0594346868,False,.9385535978191571,3.053435980347532,1030.000727825255,1.995994789083345,.0375673
3619734,(2012 XP55),23.9,0.04411182,0.0986370281,False,.7818571691064181,3.105668144374826,989.836076065106,1.943762656740622,.0114788
3620468,(2012 XR93),21.8,0.1160259082,0.2594418179,False,1.216657773724541,3.759237843429418,1433.376649496554,2.48794780857698,.235667
3620668,(2012 XQ111),23.8,0.046190746,0.1032856481,False,1.145483947408803,3.670437365298918,1364.810977386633,2.40796065635386,.169612
3620679,(2012 XK112),24.2,0.0384197891,0.0859092601,False,.926222428007353,1.943821935624072,627.8940218714747,1.435022181815712,.0524082
3620862,(2012 XZ132),24.7,0.0305179233,0.0682401509,False,.8556802024844684,1.735549748849175,538.6570716438968,1.295614975666822,.0148817
3620864,(2012 XB133),25.1,0.0253837029,0.0567596853,False,.942202185877505,2.325162585945625,762.6931866678484,1.633682385911565,.000840715
3620865,(2012 XC133),22.3,0.0921626549,0.2060819612,False,1.023403578566752,2.423854749505034,826.5405741570474,1.723629164035893,.246562
3620868,(2012 XF133),22.0,0.1058168859,0.2366137501,True,.8887809072764102,2.137248757574113,679.7718955401898,1.513014832425262,.0364635
3620869,(2012 XG133),24.0,0.0421264611,0.0941976306,False,1.086638904185117,4.555926056858434,1730.885281270946,2.821282480521775,.1107
3621020,(2012 XL134),27.8,0.0073207399,0.016369672,False,.9426381150236698,4.159497418861078,1488.268946284653,2.551067766942374,.00132616
3621021,(2012 XM134),22.7,0.0766575574,0.1714115092,False,.9981838375002278,5.65052541854644,2213.907371326704,3.324354628023334,.0357081
3621022,(2012 XN134),27.7,0.0076657557,0.0171411509,False,.9934826936126557,2.930218808730827,1003.684863301084,1.961850751171741,.0111249
3621642,(2012 YR1),26.6,0.0127219879,0.0284472297,False,.9635046915838437,3.132233326483185,1070.413770479448,2.047869009033514,.00195744
3621643,(2012 YS1),25.0,0.02658,0.0594346868,False,.7151376569748068,2.973658823434403,914.9144264277347,1.844398240204605,.00852802
3621701,(2012 YP3),25.7,0.0192555078,0.0430566244,False,1.048932679004463,1.951087348059698,671.026488737556,1.50001001353208,.064964
3621703,(2012 YR3),26.3,0.0146067964,0.0326617897,False,.9468638696827926,4.671206445831932,1719.626737668997,2.809035157757362,.010294
3621811,(2012 YH7),19.3,0.3669061375,0.8204270649,False,1.283203438147399,3.929482630220457,1536.900631932253,2.606343034183928,.528029
3621812,(2012 YJ7),22.4,0.0880146521,0.1968067451,False,.6037332764573483,2.639497295317511,754.2584271335096,1.62161528588743,.0151506
3621813,(2012 YK7),21.4,0.1394938229,0.3119176705,False,.9477392728880182,2.876003307758631,965.5758705731087,1.911871290323324,.120294
3623672,(2012 YF8),22.2,0.096506147,0.2157943048,False,.690082795922642,3.042584966562842,931.2846340715467,1.866333881242742,.0468732
3621815,(2013 AC),25.2,0.0242412481,0.0542050786,False,1.00143951553241,2.361170501276559,796.2843621408382,1.681305008404485,.0295259
3623479,(2013 AC4),26.0,0.0167708462,0.0375007522,False,.5292196532529864,2.296601270102269,613.437594355336,1.412910461677628,.00331474
3623480,(2013 AD4),24.0,0.0421264611,0.0941976306,False,.9350837783478227,2.727442524071949,905.1583493022692,1.831263151209886,.0114227
3623481,(2013 AE4),20.9,0.1756123185,0.3926810818,False,.8157612530005046,4.727304553606391,1685.304906420253,2.771532903303448,.07858
3623482,(2013 AH11),19.3,0.3669061375,0.8204270649,False,1.089930883449671,3.458070954076612,1252.519167302318,2.274000918763142,.128277
3623483,(2013 AJ11),23.4,0.0555334912,0.1241766613,False,1.051523808659716,2.100206393936567,722.5651039962654,1.575865101298142,.0955746
3623521,(2013 AK20),23.3,0.058150704,0.130028927,False,1.048205769337905,1.651096851271795,572.7047667613308,1.34965131030485,.156144
3623522,(2013 AL20),25.0,0.02658,0.0594346868,False,1.04588666597158,3.767886065298867,1363.897731431293,2.406886365635224,.0625575
3623525,(2013 AO20),21.5,0.1332155667,0.2978790628,False,1.071276635904338,2.239203334975357,777.8392972034147,1.655239985439847,.0875857
3623526,(2013 AP20),27.6,0.0080270317,0.0179489885,False,.997644979367738,2.254520388999748,757.377439847238,1.626082684183743,.0231604
3623577,(2013 AP27),19.4,0.3503926411,0.7835017643,False,1.26586131188669,3.514529675552117,1349.735161797412,2.390195493719403,.333083
3623579,(2013 AR27),21.8,0.1160259082,0.2594418179,False,.9147291986208608,2.421526429028415,786.9414341226928,1.668127813824638,.203005
3623611,(2013 AC32),23.9,0.04411182,0.0986370281,False,1.099488766695605,1.835616722373158,649.3651918751665,1.467552744534381,.115977
3623612,(2013 AD32),25.1,0.0253837029,0.0567596853,False,.7856994371197665,3.152421113682821,1009.222543096081,1.969060275401294,.0109993
3623675,(2013 AZ52),20.0,0.2658,0.5943468684,False,.4214264893047504,3.102650324158736,854.3217880488746,1.762038406731743,.240955
3623679,(2013 AD53),23.4,0.0555334912,0.1241766613,False,.9988524503787676,2.082278363723786,698.4231713647376,1.540565407051277,.139406
3623680,(2013 AE53),25.9,0.0175612318,0.0392681082,False,1.015336653495321,2.469641921095062,840.1437521020413,1.742489287295192,.0437387
3623947,(2013 AN60),21.9,0.1108038821,0.2477650126,True,.7906610002869365,2.995669213946626,951.4394700340913,1.893165107116781,.0161522
3623951,(2013 AR60),24.5,0.0334622374,0.0748238376,False,1.009175361094258,3.906010956502826,1407.22457559802,2.457593158798542,.0260719
3623954,(2013 AX60),20.7,0.1925550782,0.4305662442,False,.9171755052513554,2.074804721566727,668.3308553170206,1.495990113409041,.130699
3623996,(2013 AB65),27.6,0.0080270317,0.0179489885,False,.4535162786398307,3.17072254368109,891.0019317278804,1.81211941116046,.00202217
3624058,(2013 AR72),25.2,0.0242412481,0.0542050786,False,.9523427845355987,1.897101464511342,621.1459811338007,1.42472212452347,.0985453
3624057,(2013 AS72),24.0,0.0421264611,0.0941976306,False,1.010078444677454,3.298620947266974,1154.975379465497,2.154349695972214,.0272448
3624075,(2013 AG76),20.3,0.2315021222,0.5176544822,False,.8497748272294248,3.856273688137498,1318.372190372616,2.353024257683462,.0655092
3624132,(2013 AS76),23.4,0.0555334912,0.1241766613,False,1.006654796690276,1.422497108896309,488.9173446206236,1.214575952793293,.057328
3624232,(2013 AJ91),19.3,0.3669061375,0.8204270649,False,.1807208390301684,4.881952604334936,1471.036016397031,2.531336721682552,.285716
3624235,(2013 BW2),23.4,0.0555334912,0.1241766613,False,.9455827627314107,2.967490506140463,999.6095647506803,1.956536634435937,.0406425
3624236,(2013 BX2),23.1,0.063760979,0.1425738833,False,1.013382845787101,2.920820717897379,1007.717207551309,1.96710178184224,.0786755
3624592,(2013 BQ15),24.1,0.040230458,0.0899580388,False,1.205662596574517,1.807874336453682,675.5666639167033,1.506768466514099,.22722
3624593,(2013 BR15),25.0,0.02658,0.0594346868,False,.7455108168859911,2.363845174729287,708.0421376276161,1.554677995807639,.00122313
3624594,(2013 BS15),24.9,0.0278326768,0.0622357573,False,.867223627674888,1.359799186974284,429.1809459291956,1.113511407324586,.00496074
3624595,(2013 BT15),27.3,0.0092162655,0.0206081961,False,.9833482975103848,2.480293027961431,832.4397351523999,1.731820662735908,.0115737
3624596,(2013 BU15),23.3,0.058150704,0.130028927,False,.7419654212391819,3.522383335503763,1137.188625979916,2.132174378371472,.000674134
3624598,(2013 BW15),25.6,0.0201629919,0.0450858206,False,.9772443710005299,1.918685575424458,636.4078254947968,1.447964973212494,.0407668
3624742,(2013 BD18),21.3,0.1460679643,0.3266178974,True,.7892868832064966,3.877885891955784,1302.069754907848,2.33358638758114,.0476696
3624745,(2013 BG18),20.0,0.2658,0.5943468684,False,.6875994920971111,2.781082813203509,834.2576940470711,1.73434115265031,.0641194
3624748,(2013 BL18),25.9,0.0175612318,0.0392681082,False,.8131480262890688,3.173266624789706,1027.843843294459,1.993207325539387,.0030216
3624749,(2013 BM18),27.0,0.0105816886,0.023661375,False,.9405467567323792,2.400552464277031,788.655784503846,1.670549610504705,.00567453
3624752,(2013 BO18),23.4,0.0555334912,0.1241766613,False,1.20900986844863,3.816361133476507,1454.807822132673,2.512685500962569,.245735
3624754,(2013 BR18),26.1,0.0160160338,0.0358129403,False,1.020978062701485,2.20878294802241,749.5645082474301,1.614880505361948,.0524502
3624755,(2013 BS18),22.4,0.0880146521,0.1968067451,False,.8380377792965309,2.456598859675593,772.2620954452213,1.647318319486062,.0382912
3624902,(2013 BG27),20.2,0.2424124811,0.5420507863,False,1.240344351187422,1.999962324553985,753.2386679569232,1.620153337870703,.23283
3624903,(2013 BH27),26.6,0.0127219879,0.0284472297,False,1.002118700555328,2.516924993894844,852.4922163029574,1.759521847225086,.0211747
3624904,(2013 BJ27),23.4,0.0555334912,0.1241766613,False,1.125548152091943,3.815639448838326,1418.405634564602,2.470593800465135,.14803
3625069,(2013 BP27),25.3,0.0231502122,0.0517654482,False,1.040838614948782,2.80929454375466,975.5893674088074,1.925066579351721,.092176
3625070,(2013 BQ27),24.1,0.040230458,0.0899580388,False,.9362611625531406,1.530362485484561,500.2738123890381,1.233311824018851,.106917
3625071,(2013 BR27),27.8,0.0073207399,0.016369672,False,.8383553131332981,2.26463308374231,705.8682712148294,1.551494198437804,.00109258
3625125,(2013 BO45),20.4,0.2210828104,0.4943561926,False,1.236345721688077,3.269954125690422,1235.331633214137,2.25314992368925,.249181
3625130,(2013 BT45),23.1,0.063760979,0.1425738833,False,.672790390848912,1.565622491895154,432.4777096115865,1.119206441372033,.081117
3625704,(2013 BA74),25.5,0.0211132445,0.0472106499,False,.9759528612814888,2.542133195160729,852.144256682743,1.759043028221109,.00891357
3625707,(2013 BE74),23.9,0.04411182,0.0986370281,False,1.105649989045891,2.1423613230086,755.9267831496576,1.624005656027246,.120291
3625731,(2013 CZ),23.4,0.0555334912,0.1241766613,False,1.05948338635106,1.710783047843315,595.4368977384224,1.385133217097188,.0785227
3625862,(2013 CX10),23.8,0.046190746,0.1032856481,False,.9456182942264965,1.412728879639408,467.6974916850512,1.179173586932952,.0861065
3625863,(2013 CY10),23.9,0.04411182,0.0986370281,False,1.145173653087343,3.315297920677412,1216.534969625829,2.230235786882377,.207503
3626028,(2013 CV32),20.4,0.2210828104,0.4943561926,False,.4372674194224999,3.399734231930731,970.6025154984278,1.918500825676616,.145038
3626030,(2013 CX32),24.6,0.0319561887,0.0714562102,False,1.016814842783571,2.976555798395431,1030.535280422676,1.996685320589501,.0421863
3626031,(2013 CY32),28.1,0.0063760979,0.0142573883,False,.2672085931270857,3.793873924542013,1056.85682043813,2.030541258834549,.000317856
3626081,(2013 CM35),23.3,0.058150704,0.130028927,False,.6524868417935199,2.316109003013654,660.5109871639154,1.484297922403587,.0471142
3626083,(2013 CO35),25.3,0.0231502122,0.0517654482,False,.8953331497892091,2.478097373622096,800.1309848251258,1.686715261705652,.0386028
3626395,(2013 CE82),24.6,0.0319561887,0.0714562102,False,.8461957754531788,3.142072431165523,1028.560798475932,1.994134103309351,.0113222
3626397,(2013 CU82),21.0,0.1677084622,0.3750075218,False,.5623879400044361,4.407212768199684,1430.657504474135,2.48480035410206,.101809
3626612,(2013 CT83),21.2,0.1529519353,0.3420109247,False,1.165855826800188,3.725869594905765,1397.161277985802,2.445862710852977,.271055
3626687,(2013 CW87),25.6,0.0201629919,0.0450858206,False,1.063218359297151,1.359617890810203,487.0118489733514,1.211418125053677,.0784802
3626689,(2013 CA88),24.6,0.0319561887,0.0714562102,False,1.0382816496342,1.891062826216587,647.4542732586081,1.464672237925393,.0689043
3626734,(2013 CM118),25.3,0.0231502122,0.0517654482,False,1.008870575854853,1.777855956730237,600.7516360597671,1.393363266292545,.0830896
3627005,(2013 CF129),26.1,0.0160160338,0.0358129403,False,1.011023505642298,3.01522014225988,1043.286318997731,2.013121823951089,.0245609
3627006,(2013 CG129),24.6,0.0319561887,0.0714562102,False,1.104751679615795,1.673969453537477,598.1648368784172,1.389360566576636,.115772
3627007,(2013 CH129),24.0,0.0421264611,0.0941976306,False,1.110742572698791,3.721580282513893,1371.789098114772,2.416161427606342,.134856
3627008,(2013 CJ129),24.4,0.0350392641,0.0783501764,False,.9925092877896985,2.283923966341658,765.8706402370469,1.638216627065678,.0860027
3627009,(2013 CK129),22.1,0.1010543415,0.2259643771,False,.9400287532854824,3.849724816639673,1353.702366254077,2.394876784962578,.0349608
3627011,(2013 CM129),19.1,0.4023045798,0.8995803882,False,.8166376648403152,3.898736958996305,1322.293114097682,2.35768731191831,.164067
3627055,(2013 CV129),24.6,0.0319561887,0.0714562102,False,1.080835983242203,2.404139408424653,840.1426011138874,1.742487695833428,.100639
3627058,(2013 CY129),24.3,0.0366906138,0.0820427065,False,1.115780147605387,2.177720899715275,771.8628562066768,1.646750523660331,.12835
3627103,(2013 CZ133),23.7,0.0483676488,0.1081533507,False,1.147641256836225,2.110048988776966,759.3082429709798,1.628845122806595,.158599
3627013,(2013 DA),23.9,0.04411182,0.0986370281,False,.9684578346800931,1.862398498500472,615.0779771426883,1.415428166590282,.0540422
3627104,(2013 DT),23.6,0.0506471459,0.1132504611,False,.5512723881129133,2.00757702540242,528.5919275210671,1.279424706757667,.0570464
3627106,(2013 DX),24.6,0.0319561887,0.0714562102,False,1.093810691552136,2.858647271537613,1014.738931433716,1.976228981544874,.106532
3627107,(2013 DY),25.6,0.0201629919,0.0450858206,False,1.0517515158869,1.685714175007538,584.8930495798149,1.368732845447219,.0702429
3627110,(2013 DB1),25.7,0.0192555078,0.0430566244,False,1.07621346784989,2.310307648382623,804.7928610191686,1.693260558116257,.0884763
3627111,(2013 DC1),24.3,0.0366906138,0.0820427065,False,.9144248547936618,2.569962888113646,839.9301083892937,1.742193871453654,.0125426
3627112,(2013 DG1),26.2,0.0152951935,0.0342010925,False,.9626067271342609,2.863503580053184,966.4728609357043,1.913055153593723,.0290424
3627117,(2013 DP1),28.1,0.0063760979,0.0142573883,False,.8429511506380797,4.16384825927864,1446.750769193474,2.50339970495836,.00208117
3627427,(2013 DS9),26.3,0.0146067964,0.0326617897,False,1.003527709733089,3.123218313460559,1082.592578485502,2.063373011596824,.017626
3628123,(2013 DA15),20.4,0.2210828104,0.4943561926,False,1.070248368324839,2.35236223075232,817.6918512136641,1.71130529953858,.275019
3629084,(2013 EB),27.2,0.0096506147,0.0215794305,False,.8140492233377298,3.151389708462272,1019.742060080138,1.982719465900001,.00173614
3629085,(2013 EC),27.8,0.0073207399,0.016369672,False,.6552761055020002,3.661510938526023,1158.228827971895,2.158393522014012,.00239372
3629113,(2013 EP),25.0,0.02658,0.0594346868,False,1.075643391351353,1.663382430826573,585.393132529979,1.369512911088963,.0853152
3629114,(2013 EQ),23.9,0.04411182,0.0986370281,False,1.086343426441169,3.580475662104569,1301.921747984809,2.333409544272869,.0945656
3629115,(2013 ER),25.6,0.0201629919,0.0450858206,False,1.029809082772868,2.665232945426924,917.2389893824205,1.847521014099896,.038432
3629116,(2013 ES),25.5,0.0211132445,0.0472106499,False,1.011567914543825,4.484280162836482,1663.816825363781,2.747924038690154,.0269593
3630270,(2013 EO4),22.9,0.0699125232,0.1563291544,False,1.252103755134275,1.688007670158598,651.0271762887941,1.470055712646437,.26495
3630273,(2013 EP4),25.4,0.022108281,0.0494356193,False,.9608682252208487,2.650303424927619,886.1875243489775,1.805585825074234,.0277371
3630636,(2013 ES9),21.9,0.1108038821,0.2477650126,False,1.233956072137034,1.888177817021534,712.4111670267934,1.561066944579284,.250208
3630816,(2013 ET11),25.4,0.022108281,0.0494356193,False,.938923070992933,4.841792346979138,1794.840323757199,2.890357708986035,.00679664
3631789,(2013 EN20),29.1,0.0040230458,0.0089958039,False,.9588483104841303,2.188625815014624,721.1019770096248,1.573737062749377,.00245992
3631820,(2013 EV27),27.0,0.0105816886,0.023661375,False,.854356160534376,3.110375780753955,1019.469360447828,1.982365970644165,.00187064
3631865,(2013 EA29),26.5,0.0133215567,0.0297879063,False,.8284722040931826,3.280995181851935,1075.800496843277,2.054733692972559,.00789749
3631970,(2013 EA34),24.3,0.0366906138,0.0820427065,False,.4010615706914716,2.813802598284554,744.3845932382493,1.607432084488013,.0176578
3631971,(2013 EB34),24.7,0.0305179233,0.0682401509,False,.7194080301816458,3.001735787416352,926.9752021022031,1.860571908798999,.0149732
3631991,(2013 EQ41),25.5,0.0211132445,0.0472106499,False,.9382812649766773,2.331260115983823,763.4554346188629,1.63477069048025,.00237559
3631992,(2013 ER41),23.3,0.058150704,0.130028927,False,1.040966974957782,2.091680217538649,716.0125963442345,1.566323596248215,.0512243
3632078,(2013 EE68),24.1,0.040230458,0.0899580388,False,.8289032194630385,2.644284935279566,835.8837841844463,1.736594077371302,.0219901
3632079,(2013 EF68),25.8,0.0183888672,0.0411187571,False,.7166003726645553,3.261011634250611,1024.44125681936,1.988806003457583,.0157357
3632081,(2013 EH68),22.8,0.0732073989,0.1636967205,False,.5363807204139575,4.022915655504956,1257.187834659826,2.279648187959457,.0118174
3632237,(2013 EJ89),24.3,0.0366906138,0.0820427065,False,.9488891649281893,2.073930715453331,678.6906061242335,1.51140994019076,.0700754
3632242,(2013 EO89),25.5,0.0211132445,0.0472106499,False,1.03695649357937,1.730679860610175,594.5891408758949,1.383818177094773,.103876
3632548,(2013 EW89),25.5,0.0211132445,0.0472106499,False,.6228967940658527,1.964565276909555,537.4826154266286,1.293731035487704,.0240886
3632549,(2013 EY89),25.4,0.022108281,0.0494356193,False,.8315666780988309,2.576481933624937,812.4789250795831,1.704024305861884,.0243774
3632677,(2013 EX108),22.8,0.0732073989,0.1636967205,False,.6822353446182919,1.676526132673829,467.8207414668668,1.179380738646061,.222104
3632678,(2013 EZ108),22.0,0.1058168859,0.2366137501,False,1.114038777275952,3.822271943218179,1416.306234139438,2.468155360247066,.127211
3632679,(2013 FG),25.6,0.0201629919,0.0450858206,False,.9055791264988454,2.086138484958735,668.2428650478051,1.49585880572879,.00952881
3633148,(2013 FC11),20.2,0.2424124811,0.5420507863,False,1.142339873770478,3.652932449197638,1356.042643414394,2.397636161484058,.170126
3633184,(2013 FT13),24.5,0.0334622374,0.0748238376,False,1.092560231554388,2.236078250055293,784.2479241984686,1.664319240804841,.0974849
3634119,(2013 FT16),26.3,0.0146067964,0.0326617897,False,1.039134248570329,2.23286879068307,764.3178124963028,1.636001519626699,.0391351
3634128,(2013 GG),22.3,0.0921626549,0.2060819612,False,1.291671528438887,3.369820344042384,1299.693151158624,2.330745936240636,.295862
3634130,(2013 GJ),23.1,0.063760979,0.1425738833,False,.9120670343372003,3.386160557528743,1150.767385876611,2.149113795932972,.0394422
3634226,(2013 GM8),20.2,0.2424124811,0.5420507863,False,1.257884033969016,2.96409471985728,1120.28236255708,2.110989376913148,.620579
3634276,(2013 GH23),25.7,0.0192555078,0.0430566244,False,.9233354528312805,2.904511006959056,967.1307620043597,1.913923229895168,.0131149
3634392,(2013 GV38),25.4,0.022108281,0.0494356193,False,.9186117749971656,4.149474686817188,1473.395897964885,2.534043230907177,.0216856
3634393,(2013 GW38),28.4,0.0055533491,0.0124176661,False,.910881171907869,3.097085660031975,1036.190512851486,2.003983415969922,.000593443
3634441,(2013 GB55),25.8,0.0183888672,0.0411187571,False,1.027728703409582,3.056852683820995,1066.043102115885,2.042290693615288,.0251442
3634442,(2013 GC55),24.5,0.0334622374,0.0748238376,False,1.028727314179773,2.248011091358073,765.9776370502382,1.638369202768923,.0487318
3634613,(2013 GR66),21.1,0.160160338,0.358129403,False,1.201291645934617,4.007917110511521,1535.363020196349,2.604604378223069,.220567
3634617,(2013 GU68),19.3,0.3669061375,0.8204270649,False,1.165483525072296,2.007745943339845,729.9710747931556,1.586614734206071,.187029
3634620,(2013 GX68),23.0,0.0667659413,0.1492931834,False,1.190387904232719,1.262968128850436,496.2428933376289,1.226678016541578,.208123
3634712,(2013 GH69),23.1,0.063760979,0.1425738833,False,1.222173024300078,3.777644612280319,1443.725673823282,2.499908818290198,.219624
3634782,(2013 GT79),24.0,0.0421264611,0.0941976306,False,.8423578492544264,3.574398321444543,1198.694658510858,2.208378085349485,.00504784
3634784,(2013 GV79),23.4,0.0555334912,0.1241766613,False,.7868010471059681,1.929667394273194,578.1764914192277,1.358234220689581,.0150586
3634907,(2013 HQ),22.0,0.1058168859,0.2366137501,False,.4483394552381182,2.352814962192671,605.4231302578291,1.400577208715394,.11615
3634906,(2013 HR),23.7,0.0483676488,0.1081533507,False,.8020690301934781,4.1599248683202,1427.373968890872,2.480996949256839,.0319369
3635071,(2013 HK11),20.7,0.1925550782,0.4305662442,False,.1392422047917986,4.239215636877097,1183.137424542439,2.189228920834448,.19215
3635072,(2013 HL11),23.3,0.058150704,0.130028927,False,1.051737103298092,1.671995531356991,580.4972209528945,1.361866317327542,.159793
3635074,(2013 HN11),22.0,0.1058168859,0.2366137501,False,1.145744710140696,3.654268846065196,1358.054282057556,2.400006778102946,.154829
3635121,(2013 HT14),26.3,0.0146067964,0.0326617897,False,.5881705210807865,3.604644853566727,1108.69488064035,2.096407687323757,.00142778
3636250,(2013 HG19),25.4,0.022108281,0.0494356193,False,1.070769247691712,1.949532905349006,677.8428536427024,1.510151076520359,.0642117
3636251,(2013 HH19),24.8,0.0291443905,0.0651688382,False,1.049486146182095,3.833485622180297,1393.412664353644,2.441485884181196,.0423493
3638201,(2013 HT25),28.8,0.0046190746,0.0103285648,False,.3176373186780881,4.146957669200447,1218.222269894603,2.232297493939267,2.50823E-5
3646076,(2013 HT150),25.3,0.0231502122,0.0517654482,False,.7208941213989754,2.420380445594193,718.9725019408833,1.570637283496584,.00199751
3646078,(2013 HU150),21.502,0.1330929271,0.2976048323,False,1.266766746879943,3.756982945891041,1454.103843366167,2.511874846385492,.29242
3636862,(2013 JF1),24.9,0.0278326768,0.0622357573,False,.9900724823943882,2.340269761079621,784.8501265754728,1.665171121737005,.020284
3637424,(2013 JY2),22.5,0.0840533402,0.1879489824,False,1.021524833560354,3.363925435857386,1185.972773901595,2.19272513470887,.0477172
3638240,(2013 JR7),26.8,0.0116025908,0.0259441818,False,.9694421502886723,1.550251374385127,516.5055746366138,1.2598467623369,.0228844
3638241,(2013 JS7),23.3,0.058150704,0.130028927,False,1.0116343494144,2.544492496454527,866.0028054757353,1.778063422934463,.0863711
3638285,(2013 JH14),22.2,0.096506147,0.2157943048,False,.8651108688582304,3.176602326748324,1049.304829564557,2.020856597803277,.0341802
3638288,(2013 JM14),21.5,0.1332155667,0.2978790628,True,.9269223349702463,2.860925960870765,952.0117289669258,1.893924147920506,.0206326
3638343,(2013 JA17),19.921,0.2756480831,0.6163678516,False,1.281565950110779,2.530833248729457,961.2823930214361,1.906199599420118,.285376
3638336,(2013 JR17),25.5,0.0211132445,0.0472106499,False,1.100208009136817,3.040458373323865,1088.074904884855,2.070333191230341,.0851971
3638334,(2013 JS17),23.0,0.0667659413,0.1492931834,False,.596667465909908,3.992135320886354,1269.411777876129,2.294401393398131,.0388052
3638338,(2013 JT17),24.1,0.040230458,0.0899580388,False,1.047500796706992,3.796925532528285,1376.946185031113,2.422213164617638,.101269
3638337,(2013 JU17),26.0,0.0167708462,0.0375007522,False,1.034457601746506,3.498135026308268,1246.159020472746,2.266296314027387,.0271505
3638339,(2013 JW17),24.5,0.0334622374,0.0748238376,False,1.092984700877131,4.102913655711317,1529.482116806692,2.597949178294224,.0878909
3638376,(2013 JH22),24.8,0.0291443905,0.0651688382,False,1.037204678095003,2.092543332355059,715.0188502998813,1.564874005225031,.0500674
3638378,(2013 JJ22),21.8,0.1160259082,0.2594418179,False,.4961782929982539,2.467799111181058,658.9701859812349,1.481988702089656,.119598
3638381,(2013 JM22),23.3,0.058150704,0.130028927,False,.3554096751410365,4.175998869654286,1245.670737126773,2.265704272397662,.0192565
3638467,(2013 JT28),26.7,0.0121494041,0.0271668934,False,1.018359569751426,2.510993802479956,856.2412550487933,1.764676686115691,.0148948
3638504,(2013 JW28),24.8,0.0291443905,0.0651688382,False,1.005389906497847,2.923264860955437,1005.586034639257,1.964327383726642,.0119241
3638500,(2013 JZ28),19.8,0.2914439045,0.6516883822,False,1.245755845320541,3.03811279508715,1145.005706843576,2.141934320203845,.255958
3638502,(2013 JE29),23.5,0.0530340723,0.1185877909,False,.8043390197554506,2.413038021009009,745.2575267846215,1.60868852038223,.0121038
3638506,(2013 JD34),25.0,0.02658,0.0594346868,False,.6789669128898627,4.97495962085438,1736.115741665385,2.826963266872122,.00590147
3638507,(2013 JE34),23.1,0.063760979,0.1425738833,False,1.11907705800748,2.150722256774663,763.5457797951484,1.634899657391071,.155665
3638571,(2013 JZ35),19.9,0.2783267681,0.6223575734,False,.4571307891583965,3.541890936990181,1032.723545457971,1.999510863074289,.282614
3638572,(2013 JA36),21.0,0.1677084622,0.3750075218,False,.1375527714070752,5.196439354358396,1590.860097031096,2.666996062882736,.0895058
3638509,(2013 KA),27.9,0.0069912523,0.0156329154,False,1.013833261563016,1.884413918811144,637.1718291880438,1.44912359018708,.00398063
3638508,(2013 KB),27.2,0.0096506147,0.0215794305,False,1.016555504274457,2.8174428364704,969.4631687084031,1.916999170372429,.00815142
3638575,(2013 KP1),25.0,0.02658,0.0594346868,False,1.030297579384629,1.370276068211451,480.314817708008,1.20028682379804,.0991106
3638574,(2013 KQ1),26.9,0.0110803882,0.0247765013,False,1.025924629065856,2.417166351377148,825.0422353179833,1.721545490221502,.0165941
3638576,(2013 KS1),26.8,0.0116025908,0.0259441818,False,.9067504912843632,2.065496543080176,661.7299433666593,1.48612351718227,.00626119
3639419,(2013 KG6),25.4,0.022108281,0.0494356193,False,.8453075755246643,2.689601283722394,858.2637396628631,1.767454429623529,.00749149
